LAMMPS data file for BaTiO3 core-shell model

5120 atoms
2560 bonds
6 atom types
3 bond types

0.0 32.0000 xlo xhi
0.0 32.0000 ylo yhi
0.0 32.0000 zlo zhi

Masses

1 137.33000  # Ba_core
2 0.00001  # Ba_shell
3 47.86700  # Ti_core
4 0.00001  # Ti_shell
5 15.99900  # O_core
6 0.00001  # O_shell

Atoms # full

3489 1745 5 -2.6667 22.000000 12.000000 18.000000
3490 1745 6 2.6667 22.010000 12.010000 18.010000
3491 1746 1 2.0000 20.000000 12.000000 20.000000
3492 1746 2 -2.0000 20.010000 12.010000 20.010000
3493 1747 3 4.0000 22.000000 14.000000 22.000000
3494 1747 4 -4.0000 22.010000 14.010000 22.010000
3495 1748 5 -2.6667 22.000000 14.000000 20.000000
3496 1748 6 2.6667 22.010000 14.010000 20.010000
3497 1749 5 -2.6667 20.000000 14.000000 22.000000
3498 1749 6 2.6667 20.010000 14.010000 22.010000
3499 1750 5 -2.6667 22.000000 12.000000 22.000000
3500 1750 6 2.6667 22.010000 12.010000 22.010000
3501 1751 1 2.0000 20.000000 12.000000 24.000000
3502 1751 2 -2.0000 20.010000 12.010000 24.010000
3503 1752 3 4.0000 22.000000 14.000000 26.000000
3504 1752 4 -4.0000 22.010000 14.010000 26.010000
3505 1753 5 -2.6667 22.000000 14.000000 24.000000
3506 1753 6 2.6667 22.010000 14.010000 24.010000
3507 1754 5 -2.6667 20.000000 14.000000 26.000000
3508 1754 6 2.6667 20.010000 14.010000 26.010000
3509 1755 5 -2.6667 22.000000 12.000000 26.000000
3510 1755 6 2.6667 22.010000 12.010000 26.010000
3511 1756 1 2.0000 20.000000 12.000000 28.000000
3512 1756 2 -2.0000 20.010000 12.010000 28.010000
3513 1757 3 4.0000 22.000000 14.000000 30.000000
3514 1757 4 -4.0000 22.010000 14.010000 30.010000
3515 1758 5 -2.6667 22.000000 14.000000 28.000000
3516 1758 6 2.6667 22.010000 14.010000 28.010000
3517 1759 5 -2.6667 20.000000 14.000000 30.000000
3518 1759 6 2.6667 20.010000 14.010000 30.010000
3519 1760 5 -2.6667 22.000000 12.000000 30.000000
3520 1760 6 2.6667 22.010000 12.010000 30.010000
3521 1761 1 2.0000 20.000000 16.000000 0.000000
3522 1761 2 -2.0000 20.010000 16.010000 0.010000
3523 1762 3 4.0000 22.000000 18.000000 2.000000
3524 1762 4 -4.0000 22.010000 18.010000 2.010000
3525 1763 5 -2.6667 22.000000 18.000000 0.000000
3526 1763 6 2.6667 22.010000 18.010000 0.010000
3527 1764 5 -2.6667 20.000000 18.000000 2.000000
3528 1764 6 2.6667 20.010000 18.010000 2.010000
3529 1765 5 -2.6667 22.000000 16.000000 2.000000
3530 1765 6 2.6667 22.010000 16.010000 2.010000
3531 1766 1 2.0000 20.000000 16.000000 4.000000
3532 1766 2 -2.0000 20.010000 16.010000 4.010000
3533 1767 3 4.0000 22.000000 18.000000 6.000000
3534 1767 4 -4.0000 22.010000 18.010000 6.010000
3535 1768 5 -2.6667 22.000000 18.000000 4.000000
3536 1768 6 2.6667 22.010000 18.010000 4.010000
3537 1769 5 -2.6667 20.000000 18.000000 6.000000
3538 1769 6 2.6667 20.010000 18.010000 6.010000
3539 1770 5 -2.6667 22.000000 16.000000 6.000000
3540 1770 6 2.6667 22.010000 16.010000 6.010000
3541 1771 1 2.0000 20.000000 16.000000 8.000000
3542 1771 2 -2.0000 20.010000 16.010000 8.010000
3543 1772 3 4.0000 22.000000 18.000000 10.000000
3544 1772 4 -4.0000 22.010000 18.010000 10.010000
3545 1773 5 -2.6667 22.000000 18.000000 8.000000
3546 1773 6 2.6667 22.010000 18.010000 8.010000
3547 1774 5 -2.6667 20.000000 18.000000 10.000000
3548 1774 6 2.6667 20.010000 18.010000 10.010000
3549 1775 5 -2.6667 22.000000 16.000000 10.000000
3550 1775 6 2.6667 22.010000 16.010000 10.010000
3551 1776 1 2.0000 20.000000 16.000000 12.000000
3552 1776 2 -2.0000 20.010000 16.010000 12.010000
3553 1777 3 4.0000 22.000000 18.000000 14.000000
3554 1777 4 -4.0000 22.010000 18.010000 14.010000
3555 1778 5 -2.6667 22.000000 18.000000 12.000000
3556 1778 6 2.6667 22.010000 18.010000 12.010000
3557 1779 5 -2.6667 20.000000 18.000000 14.000000
3558 1779 6 2.6667 20.010000 18.010000 14.010000
3559 1780 5 -2.6667 22.000000 16.000000 14.000000
3560 1780 6 2.6667 22.010000 16.010000 14.010000
3561 1781 1 2.0000 20.000000 16.000000 16.000000
3562 1781 2 -2.0000 20.010000 16.010000 16.010000
3563 1782 3 4.0000 22.000000 18.000000 18.000000
3564 1782 4 -4.0000 22.010000 18.010000 18.010000
3565 1783 5 -2.6667 22.000000 18.000000 16.000000
3566 1783 6 2.6667 22.010000 18.010000 16.010000
3567 1784 5 -2.6667 20.000000 18.000000 18.000000
3568 1784 6 2.6667 20.010000 18.010000 18.010000
3569 1785 5 -2.6667 22.000000 16.000000 18.000000
3570 1785 6 2.6667 22.010000 16.010000 18.010000
3571 1786 1 2.0000 20.000000 16.000000 20.000000
3572 1786 2 -2.0000 20.010000 16.010000 20.010000
3573 1787 3 4.0000 22.000000 18.000000 22.000000
3574 1787 4 -4.0000 22.010000 18.010000 22.010000
3575 1788 5 -2.6667 22.000000 18.000000 20.000000
3576 1788 6 2.6667 22.010000 18.010000 20.010000
3577 1789 5 -2.6667 20.000000 18.000000 22.000000
3578 1789 6 2.6667 20.010000 18.010000 22.010000
3579 1790 5 -2.6667 22.000000 16.000000 22.000000
3580 1790 6 2.6667 22.010000 16.010000 22.010000
3581 1791 1 2.0000 20.000000 16.000000 24.000000
3582 1791 2 -2.0000 20.010000 16.010000 24.010000
3583 1792 3 4.0000 22.000000 18.000000 26.000000
3584 1792 4 -4.0000 22.010000 18.010000 26.010000
3585 1793 5 -2.6667 22.000000 18.000000 24.000000
3586 1793 6 2.6667 22.010000 18.010000 24.010000
3587 1794 5 -2.6667 20.000000 18.000000 26.000000
3588 1794 6 2.6667 20.010000 18.010000 26.010000
3589 1795 5 -2.6667 22.000000 16.000000 26.000000
3590 1795 6 2.6667 22.010000 16.010000 26.010000
3591 1796 1 2.0000 20.000000 16.000000 28.000000
3592 1796 2 -2.0000 20.010000 16.010000 28.010000
3593 1797 3 4.0000 22.000000 18.000000 30.000000
3594 1797 4 -4.0000 22.010000 18.010000 30.010000
3595 1798 5 -2.6667 22.000000 18.000000 28.000000
3596 1798 6 2.6667 22.010000 18.010000 28.010000
3597 1799 5 -2.6667 20.000000 18.000000 30.000000
3598 1799 6 2.6667 20.010000 18.010000 30.010000
3599 1800 5 -2.6667 22.000000 16.000000 30.000000
3600 1800 6 2.6667 22.010000 16.010000 30.010000
3601 1801 1 2.0000 20.000000 20.000000 0.000000
3602 1801 2 -2.0000 20.010000 20.010000 0.010000
3603 1802 3 4.0000 22.000000 22.000000 2.000000
3604 1802 4 -4.0000 22.010000 22.010000 2.010000
3605 1803 5 -2.6667 22.000000 22.000000 0.000000
3606 1803 6 2.6667 22.010000 22.010000 0.010000
3607 1804 5 -2.6667 20.000000 22.000000 2.000000
3608 1804 6 2.6667 20.010000 22.010000 2.010000
3609 1805 5 -2.6667 22.000000 20.000000 2.000000
3610 1805 6 2.6667 22.010000 20.010000 2.010000
3611 1806 1 2.0000 20.000000 20.000000 4.000000
3612 1806 2 -2.0000 20.010000 20.010000 4.010000
3613 1807 3 4.0000 22.000000 22.000000 6.000000
3614 1807 4 -4.0000 22.010000 22.010000 6.010000
3615 1808 5 -2.6667 22.000000 22.000000 4.000000
3616 1808 6 2.6667 22.010000 22.010000 4.010000
3617 1809 5 -2.6667 20.000000 22.000000 6.000000
3618 1809 6 2.6667 20.010000 22.010000 6.010000
3619 1810 5 -2.6667 22.000000 20.000000 6.000000
3620 1810 6 2.6667 22.010000 20.010000 6.010000
3621 1811 1 2.0000 20.000000 20.000000 8.000000
3622 1811 2 -2.0000 20.010000 20.010000 8.010000
3623 1812 3 4.0000 22.000000 22.000000 10.000000
3624 1812 4 -4.0000 22.010000 22.010000 10.010000
3625 1813 5 -2.6667 22.000000 22.000000 8.000000
3626 1813 6 2.6667 22.010000 22.010000 8.010000
3627 1814 5 -2.6667 20.000000 22.000000 10.000000
3628 1814 6 2.6667 20.010000 22.010000 10.010000
3629 1815 5 -2.6667 22.000000 20.000000 10.000000
3630 1815 6 2.6667 22.010000 20.010000 10.010000
3631 1816 1 2.0000 20.000000 20.000000 12.000000
3632 1816 2 -2.0000 20.010000 20.010000 12.010000
3633 1817 3 4.0000 22.000000 22.000000 14.000000
3634 1817 4 -4.0000 22.010000 22.010000 14.010000
3635 1818 5 -2.6667 22.000000 22.000000 12.000000
3636 1818 6 2.6667 22.010000 22.010000 12.010000
3637 1819 5 -2.6667 20.000000 22.000000 14.000000
3638 1819 6 2.6667 20.010000 22.010000 14.010000
3639 1820 5 -2.6667 22.000000 20.000000 14.000000
3640 1820 6 2.6667 22.010000 20.010000 14.010000
3641 1821 1 2.0000 20.000000 20.000000 16.000000
3642 1821 2 -2.0000 20.010000 20.010000 16.010000
3643 1822 3 4.0000 22.000000 22.000000 18.000000
3644 1822 4 -4.0000 22.010000 22.010000 18.010000
3645 1823 5 -2.6667 22.000000 22.000000 16.000000
3646 1823 6 2.6667 22.010000 22.010000 16.010000
3647 1824 5 -2.6667 20.000000 22.000000 18.000000
3648 1824 6 2.6667 20.010000 22.010000 18.010000
3649 1825 5 -2.6667 22.000000 20.000000 18.000000
3650 1825 6 2.6667 22.010000 20.010000 18.010000
3651 1826 1 2.0000 20.000000 20.000000 20.000000
3652 1826 2 -2.0000 20.010000 20.010000 20.010000
3653 1827 3 4.0000 22.000000 22.000000 22.000000
3654 1827 4 -4.0000 22.010000 22.010000 22.010000
3655 1828 5 -2.6667 22.000000 22.000000 20.000000
3656 1828 6 2.6667 22.010000 22.010000 20.010000
3657 1829 5 -2.6667 20.000000 22.000000 22.000000
3658 1829 6 2.6667 20.010000 22.010000 22.010000
3659 1830 5 -2.6667 22.000000 20.000000 22.000000
3660 1830 6 2.6667 22.010000 20.010000 22.010000
3661 1831 1 2.0000 20.000000 20.000000 24.000000
3662 1831 2 -2.0000 20.010000 20.010000 24.010000
3663 1832 3 4.0000 22.000000 22.000000 26.000000
3664 1832 4 -4.0000 22.010000 22.010000 26.010000
3665 1833 5 -2.6667 22.000000 22.000000 24.000000
3666 1833 6 2.6667 22.010000 22.010000 24.010000
3667 1834 5 -2.6667 20.000000 22.000000 26.000000
3668 1834 6 2.6667 20.010000 22.010000 26.010000
3669 1835 5 -2.6667 22.000000 20.000000 26.000000
3670 1835 6 2.6667 22.010000 20.010000 26.010000
3671 1836 1 2.0000 20.000000 20.000000 28.000000
3672 1836 2 -2.0000 20.010000 20.010000 28.010000
3673 1837 3 4.0000 22.000000 22.000000 30.000000
3674 1837 4 -4.0000 22.010000 22.010000 30.010000
3675 1838 5 -2.6667 22.000000 22.000000 28.000000
3676 1838 6 2.6667 22.010000 22.010000 28.010000
3677 1839 5 -2.6667 20.000000 22.000000 30.000000
3678 1839 6 2.6667 20.010000 22.010000 30.010000
3679 1840 5 -2.6667 22.000000 20.000000 30.000000
3680 1840 6 2.6667 22.010000 20.010000 30.010000
3681 1841 1 2.0000 20.000000 24.000000 0.000000
3682 1841 2 -2.0000 20.010000 24.010000 0.010000
3683 1842 3 4.0000 22.000000 26.000000 2.000000
3684 1842 4 -4.0000 22.010000 26.010000 2.010000
3685 1843 5 -2.6667 22.000000 26.000000 0.000000
3686 1843 6 2.6667 22.010000 26.010000 0.010000
3687 1844 5 -2.6667 20.000000 26.000000 2.000000
3688 1844 6 2.6667 20.010000 26.010000 2.010000
3689 1845 5 -2.6667 22.000000 24.000000 2.000000
3690 1845 6 2.6667 22.010000 24.010000 2.010000
3691 1846 1 2.0000 20.000000 24.000000 4.000000
3692 1846 2 -2.0000 20.010000 24.010000 4.010000
3693 1847 3 4.0000 22.000000 26.000000 6.000000
3694 1847 4 -4.0000 22.010000 26.010000 6.010000
3695 1848 5 -2.6667 22.000000 26.000000 4.000000
3696 1848 6 2.6667 22.010000 26.010000 4.010000
3697 1849 5 -2.6667 20.000000 26.000000 6.000000
3698 1849 6 2.6667 20.010000 26.010000 6.010000
3699 1850 5 -2.6667 22.000000 24.000000 6.000000
3700 1850 6 2.6667 22.010000 24.010000 6.010000
3701 1851 1 2.0000 20.000000 24.000000 8.000000
3702 1851 2 -2.0000 20.010000 24.010000 8.010000
3703 1852 3 4.0000 22.000000 26.000000 10.000000
3704 1852 4 -4.0000 22.010000 26.010000 10.010000
3705 1853 5 -2.6667 22.000000 26.000000 8.000000
3706 1853 6 2.6667 22.010000 26.010000 8.010000
3707 1854 5 -2.6667 20.000000 26.000000 10.000000
3708 1854 6 2.6667 20.010000 26.010000 10.010000
3709 1855 5 -2.6667 22.000000 24.000000 10.000000
3710 1855 6 2.6667 22.010000 24.010000 10.010000
3711 1856 1 2.0000 20.000000 24.000000 12.000000
3712 1856 2 -2.0000 20.010000 24.010000 12.010000
3713 1857 3 4.0000 22.000000 26.000000 14.000000
3714 1857 4 -4.0000 22.010000 26.010000 14.010000
3715 1858 5 -2.6667 22.000000 26.000000 12.000000
3716 1858 6 2.6667 22.010000 26.010000 12.010000
3717 1859 5 -2.6667 20.000000 26.000000 14.000000
3718 1859 6 2.6667 20.010000 26.010000 14.010000
3719 1860 5 -2.6667 22.000000 24.000000 14.000000
3720 1860 6 2.6667 22.010000 24.010000 14.010000
3721 1861 1 2.0000 20.000000 24.000000 16.000000
3722 1861 2 -2.0000 20.010000 24.010000 16.010000
3723 1862 3 4.0000 22.000000 26.000000 18.000000
3724 1862 4 -4.0000 22.010000 26.010000 18.010000
3725 1863 5 -2.6667 22.000000 26.000000 16.000000
3726 1863 6 2.6667 22.010000 26.010000 16.010000
3727 1864 5 -2.6667 20.000000 26.000000 18.000000
3728 1864 6 2.6667 20.010000 26.010000 18.010000
3729 1865 5 -2.6667 22.000000 24.000000 18.000000
3730 1865 6 2.6667 22.010000 24.010000 18.010000
3731 1866 1 2.0000 20.000000 24.000000 20.000000
3732 1866 2 -2.0000 20.010000 24.010000 20.010000
3733 1867 3 4.0000 22.000000 26.000000 22.000000
3734 1867 4 -4.0000 22.010000 26.010000 22.010000
3735 1868 5 -2.6667 22.000000 26.000000 20.000000
3736 1868 6 2.6667 22.010000 26.010000 20.010000
3737 1869 5 -2.6667 20.000000 26.000000 22.000000
3738 1869 6 2.6667 20.010000 26.010000 22.010000
3739 1870 5 -2.6667 22.000000 24.000000 22.000000
3740 1870 6 2.6667 22.010000 24.010000 22.010000
3741 1871 1 2.0000 20.000000 24.000000 24.000000
3742 1871 2 -2.0000 20.010000 24.010000 24.010000
3743 1872 3 4.0000 22.000000 26.000000 26.000000
3744 1872 4 -4.0000 22.010000 26.010000 26.010000
3745 1873 5 -2.6667 22.000000 26.000000 24.000000
3746 1873 6 2.6667 22.010000 26.010000 24.010000
3747 1874 5 -2.6667 20.000000 26.000000 26.000000
3748 1874 6 2.6667 20.010000 26.010000 26.010000
3749 1875 5 -2.6667 22.000000 24.000000 26.000000
3750 1875 6 2.6667 22.010000 24.010000 26.010000
3751 1876 1 2.0000 20.000000 24.000000 28.000000
3752 1876 2 -2.0000 20.010000 24.010000 28.010000
3753 1877 3 4.0000 22.000000 26.000000 30.000000
3754 1877 4 -4.0000 22.010000 26.010000 30.010000
3755 1878 5 -2.6667 22.000000 26.000000 28.000000
3756 1878 6 2.6667 22.010000 26.010000 28.010000
3757 1879 5 -2.6667 20.000000 26.000000 30.000000
3758 1879 6 2.6667 20.010000 26.010000 30.010000
3759 1880 5 -2.6667 22.000000 24.000000 30.000000
3760 1880 6 2.6667 22.010000 24.010000 30.010000
3761 1881 1 2.0000 20.000000 28.000000 0.000000
3762 1881 2 -2.0000 20.010000 28.010000 0.010000
3763 1882 3 4.0000 22.000000 30.000000 2.000000
3764 1882 4 -4.0000 22.010000 30.010000 2.010000
3765 1883 5 -2.6667 22.000000 30.000000 0.000000
3766 1883 6 2.6667 22.010000 30.010000 0.010000
3767 1884 5 -2.6667 20.000000 30.000000 2.000000
3768 1884 6 2.6667 20.010000 30.010000 2.010000
3769 1885 5 -2.6667 22.000000 28.000000 2.000000
3770 1885 6 2.6667 22.010000 28.010000 2.010000
3771 1886 1 2.0000 20.000000 28.000000 4.000000
3772 1886 2 -2.0000 20.010000 28.010000 4.010000
3773 1887 3 4.0000 22.000000 30.000000 6.000000
3774 1887 4 -4.0000 22.010000 30.010000 6.010000
3775 1888 5 -2.6667 22.000000 30.000000 4.000000
3776 1888 6 2.6667 22.010000 30.010000 4.010000
3777 1889 5 -2.6667 20.000000 30.000000 6.000000
3778 1889 6 2.6667 20.010000 30.010000 6.010000
3779 1890 5 -2.6667 22.000000 28.000000 6.000000
3780 1890 6 2.6667 22.010000 28.010000 6.010000
3781 1891 1 2.0000 20.000000 28.000000 8.000000
3782 1891 2 -2.0000 20.010000 28.010000 8.010000
3783 1892 3 4.0000 22.000000 30.000000 10.000000
3784 1892 4 -4.0000 22.010000 30.010000 10.010000
3785 1893 5 -2.6667 22.000000 30.000000 8.000000
3786 1893 6 2.6667 22.010000 30.010000 8.010000
3787 1894 5 -2.6667 20.000000 30.000000 10.000000
3788 1894 6 2.6667 20.010000 30.010000 10.010000
3789 1895 5 -2.6667 22.000000 28.000000 10.000000
3790 1895 6 2.6667 22.010000 28.010000 10.010000
3791 1896 1 2.0000 20.000000 28.000000 12.000000
3792 1896 2 -2.0000 20.010000 28.010000 12.010000
3793 1897 3 4.0000 22.000000 30.000000 14.000000
3794 1897 4 -4.0000 22.010000 30.010000 14.010000
3795 1898 5 -2.6667 22.000000 30.000000 12.000000
3796 1898 6 2.6667 22.010000 30.010000 12.010000
3797 1899 5 -2.6667 20.000000 30.000000 14.000000
3798 1899 6 2.6667 20.010000 30.010000 14.010000
3799 1900 5 -2.6667 22.000000 28.000000 14.000000
3800 1900 6 2.6667 22.010000 28.010000 14.010000
3801 1901 1 2.0000 20.000000 28.000000 16.000000
3802 1901 2 -2.0000 20.010000 28.010000 16.010000
3803 1902 3 4.0000 22.000000 30.000000 18.000000
3804 1902 4 -4.0000 22.010000 30.010000 18.010000
3805 1903 5 -2.6667 22.000000 30.000000 16.000000
3806 1903 6 2.6667 22.010000 30.010000 16.010000
3807 1904 5 -2.6667 20.000000 30.000000 18.000000
3808 1904 6 2.6667 20.010000 30.010000 18.010000
3809 1905 5 -2.6667 22.000000 28.000000 18.000000
3810 1905 6 2.6667 22.010000 28.010000 18.010000
3811 1906 1 2.0000 20.000000 28.000000 20.000000
3812 1906 2 -2.0000 20.010000 28.010000 20.010000
3813 1907 3 4.0000 22.000000 30.000000 22.000000
3814 1907 4 -4.0000 22.010000 30.010000 22.010000
3815 1908 5 -2.6667 22.000000 30.000000 20.000000
3816 1908 6 2.6667 22.010000 30.010000 20.010000
3817 1909 5 -2.6667 20.000000 30.000000 22.000000
3818 1909 6 2.6667 20.010000 30.010000 22.010000
3819 1910 5 -2.6667 22.000000 28.000000 22.000000
3820 1910 6 2.6667 22.010000 28.010000 22.010000
3821 1911 1 2.0000 20.000000 28.000000 24.000000
3822 1911 2 -2.0000 20.010000 28.010000 24.010000
3823 1912 3 4.0000 22.000000 30.000000 26.000000
3824 1912 4 -4.0000 22.010000 30.010000 26.010000
3825 1913 5 -2.6667 22.000000 30.000000 24.000000
3826 1913 6 2.6667 22.010000 30.010000 24.010000
3827 1914 5 -2.6667 20.000000 30.000000 26.000000
3828 1914 6 2.6667 20.010000 30.010000 26.010000
3829 1915 5 -2.6667 22.000000 28.000000 26.000000
3830 1915 6 2.6667 22.010000 28.010000 26.010000
3831 1916 1 2.0000 20.000000 28.000000 28.000000
3832 1916 2 -2.0000 20.010000 28.010000 28.010000
3833 1917 3 4.0000 22.000000 30.000000 30.000000
3834 1917 4 -4.0000 22.010000 30.010000 30.010000
3835 1918 5 -2.6667 22.000000 30.000000 28.000000
3836 1918 6 2.6667 22.010000 30.010000 28.010000
3837 1919 5 -2.6667 20.000000 30.000000 30.000000
3838 1919 6 2.6667 20.010000 30.010000 30.010000
3839 1920 5 -2.6667 22.000000 28.000000 30.000000
3840 1920 6 2.6667 22.010000 28.010000 30.010000
3841 1921 1 2.0000 24.000000 0.000000 0.000000
3842 1921 2 -2.0000 24.010000 0.010000 0.010000
3843 1922 3 4.0000 26.000000 2.000000 2.000000
3844 1922 4 -4.0000 26.010000 2.010000 2.010000
3845 1923 5 -2.6667 26.000000 2.000000 0.000000
3846 1923 6 2.6667 26.010000 2.010000 0.010000
3847 1924 5 -2.6667 24.000000 2.000000 2.000000
3848 1924 6 2.6667 24.010000 2.010000 2.010000
3849 1925 5 -2.6667 26.000000 0.000000 2.000000
3850 1925 6 2.6667 26.010000 0.010000 2.010000
3851 1926 1 2.0000 24.000000 0.000000 4.000000
3852 1926 2 -2.0000 24.010000 0.010000 4.010000
3853 1927 3 4.0000 26.000000 2.000000 6.000000
3854 1927 4 -4.0000 26.010000 2.010000 6.010000
3855 1928 5 -2.6667 26.000000 2.000000 4.000000
3856 1928 6 2.6667 26.010000 2.010000 4.010000
3857 1929 5 -2.6667 24.000000 2.000000 6.000000
3858 1929 6 2.6667 24.010000 2.010000 6.010000
3859 1930 5 -2.6667 26.000000 0.000000 6.000000
3860 1930 6 2.6667 26.010000 0.010000 6.010000
3861 1931 1 2.0000 24.000000 0.000000 8.000000
3862 1931 2 -2.0000 24.010000 0.010000 8.010000
3863 1932 3 4.0000 26.000000 2.000000 10.000000
3864 1932 4 -4.0000 26.010000 2.010000 10.010000
3865 1933 5 -2.6667 26.000000 2.000000 8.000000
3866 1933 6 2.6667 26.010000 2.010000 8.010000
3867 1934 5 -2.6667 24.000000 2.000000 10.000000
3868 1934 6 2.6667 24.010000 2.010000 10.010000
3869 1935 5 -2.6667 26.000000 0.000000 10.000000
3870 1935 6 2.6667 26.010000 0.010000 10.010000
3871 1936 1 2.0000 24.000000 0.000000 12.000000
3872 1936 2 -2.0000 24.010000 0.010000 12.010000
3873 1937 3 4.0000 26.000000 2.000000 14.000000
3874 1937 4 -4.0000 26.010000 2.010000 14.010000
3875 1938 5 -2.6667 26.000000 2.000000 12.000000
3876 1938 6 2.6667 26.010000 2.010000 12.010000
3877 1939 5 -2.6667 24.000000 2.000000 14.000000
3878 1939 6 2.6667 24.010000 2.010000 14.010000
3879 1940 5 -2.6667 26.000000 0.000000 14.000000
3880 1940 6 2.6667 26.010000 0.010000 14.010000
3881 1941 1 2.0000 24.000000 0.000000 16.000000
3882 1941 2 -2.0000 24.010000 0.010000 16.010000
3883 1942 3 4.0000 26.000000 2.000000 18.000000
3884 1942 4 -4.0000 26.010000 2.010000 18.010000
3885 1943 5 -2.6667 26.000000 2.000000 16.000000
3886 1943 6 2.6667 26.010000 2.010000 16.010000
3887 1944 5 -2.6667 24.000000 2.000000 18.000000
3888 1944 6 2.6667 24.010000 2.010000 18.010000
3889 1945 5 -2.6667 26.000000 0.000000 18.000000
3890 1945 6 2.6667 26.010000 0.010000 18.010000
3891 1946 1 2.0000 24.000000 0.000000 20.000000
3892 1946 2 -2.0000 24.010000 0.010000 20.010000
3893 1947 3 4.0000 26.000000 2.000000 22.000000
3894 1947 4 -4.0000 26.010000 2.010000 22.010000
3895 1948 5 -2.6667 26.000000 2.000000 20.000000
3896 1948 6 2.6667 26.010000 2.010000 20.010000
3897 1949 5 -2.6667 24.000000 2.000000 22.000000
3898 1949 6 2.6667 24.010000 2.010000 22.010000
3899 1950 5 -2.6667 26.000000 0.000000 22.000000
3900 1950 6 2.6667 26.010000 0.010000 22.010000
3901 1951 1 2.0000 24.000000 0.000000 24.000000
3902 1951 2 -2.0000 24.010000 0.010000 24.010000
3903 1952 3 4.0000 26.000000 2.000000 26.000000
3904 1952 4 -4.0000 26.010000 2.010000 26.010000
3905 1953 5 -2.6667 26.000000 2.000000 24.000000
3906 1953 6 2.6667 26.010000 2.010000 24.010000
3907 1954 5 -2.6667 24.000000 2.000000 26.000000
3908 1954 6 2.6667 24.010000 2.010000 26.010000
3909 1955 5 -2.6667 26.000000 0.000000 26.000000
3910 1955 6 2.6667 26.010000 0.010000 26.010000
3911 1956 1 2.0000 24.000000 0.000000 28.000000
3912 1956 2 -2.0000 24.010000 0.010000 28.010000
3913 1957 3 4.0000 26.000000 2.000000 30.000000
3914 1957 4 -4.0000 26.010000 2.010000 30.010000
3915 1958 5 -2.6667 26.000000 2.000000 28.000000
3916 1958 6 2.6667 26.010000 2.010000 28.010000
3917 1959 5 -2.6667 24.000000 2.000000 30.000000
3918 1959 6 2.6667 24.010000 2.010000 30.010000
3919 1960 5 -2.6667 26.000000 0.000000 30.000000
3920 1960 6 2.6667 26.010000 0.010000 30.010000
3921 1961 1 2.0000 24.000000 4.000000 0.000000
3922 1961 2 -2.0000 24.010000 4.010000 0.010000
3923 1962 3 4.0000 26.000000 6.000000 2.000000
3924 1962 4 -4.0000 26.010000 6.010000 2.010000
3925 1963 5 -2.6667 26.000000 6.000000 0.000000
